# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -11039 11 6896 1048579 1147727 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/hu/viewer.143b05e6e347.properties
DUPTYPE_FIRST_OCCURRENCE 4085 3 6896 1048579 19503647 5 /openedx/staticfiles/edx-bootstrap/samples/edx/search.2ec4110367fe.html
DUPTYPE_WITHIN_SAME_TREE -4085 3 6896 1048579 19500495 5 /openedx/staticfiles/edx-bootstrap/samples/edx/search.html
DUPTYPE_FIRST_OCCURRENCE 11027 5 6908 1048579 19434118 5 /openedx/staticfiles/js/vendor/pdfjs/locale/gd/viewer.21a24a847722.properties
DUPTYPE_WITHIN_SAME_TREE -11027 10 6908 1048579 5708187 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/gd/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11027 11 6908 1048579 941551 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/gd/viewer.21a24a847722.properties
DUPTYPE_WITHIN_SAME_TREE -11027 11 6908 1048579 941528 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/gd/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11027 10 6908 1048579 5708269 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/gd/viewer.21a24a847722.properties
DUPTYPE_WITHIN_SAME_TREE -11027 6 6908 1048579 25787038 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/gd/viewer.21a24a847722.properties
DUPTYPE_WITHIN_SAME_TREE -11027 5 6908 1048579 19431244 5 /openedx/staticfiles/js/vendor/pdfjs/locale/gd/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11027 6 6908 1048579 25787036 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/gd/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4697 3 6926 1048579 19420105 5 /openedx/staticfiles/js/i18n/uz/djangojs.8d0238ed8738.js
DUPTYPE_WITHIN_SAME_TREE -4697 4 6926 1048579 28682722 5 /openedx/staticfiles/studio/js/i18n/uz/djangojs.8d0238ed8738.js
DUPTYPE_WITHIN_SAME_TREE -4697 4 6926 1048579 28682714 5 /openedx/staticfiles/studio/js/i18n/uz/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4697 3 6926 1048579 19418502 5 /openedx/staticfiles/js/i18n/uz/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 3207 2 6958 1048579 19424158 5 /openedx/staticfiles/support/js/certificates_factory.c1f1145542f1.js
DUPTYPE_WITHIN_SAME_TREE -3207 2 6958 1048579 19423257 5 /openedx/staticfiles/support/js/certificates_factory.js
DUPTYPE_FIRST_OCCURRENCE 4937 3 6968 1048579 19434651 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.stack.e9af2bfe13e7.js
DUPTYPE_WITHIN_SAME_TREE -4937 3 6968 1048579 19430306 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.stack.js
DUPTYPE_WITHIN_SAME_TREE -4937 8 6968 1048579 20768433 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.stack.js
DUPTYPE_WITHIN_SAME_TREE -4937 8 6968 1048579 20768460 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.stack.e9af2bfe13e7.js
DUPTYPE_WITHIN_SAME_TREE -4937 4 6968 1048579 24785268 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.stack.js
DUPTYPE_WITHIN_SAME_TREE -4937 9 6968 1048579 35366163 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.stack.e9af2bfe13e7.js
DUPTYPE_WITHIN_SAME_TREE -4937 9 6968 1048579 35366134 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/flot/jquery.flot.stack.js
DUPTYPE_WITHIN_SAME_TREE -4937 4 6968 1048579 24785295 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.stack.e9af2bfe13e7.js
DUPTYPE_FIRST_OCCURRENCE 2941 2 6981 1048579 21356845 5 /openedx/staticfiles/studio/images/spinner-on-grey.962bf54646dd.gif
DUPTYPE_WITHIN_SAME_TREE -2941 2 6981 1048579 21356777 5 /openedx/staticfiles/studio/images/spinner-on-grey.gif
DUPTYPE_FIRST_OCCURRENCE 4633 3 6990 1048579 19420097 5 /openedx/staticfiles/js/i18n/kk-kz/djangojs.ac5b6c765e40.js
DUPTYPE_WITHIN_SAME_TREE -4633 4 6990 1048579 28418649 5 /openedx/staticfiles/studio/js/i18n/kk-kz/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4633 3 6990 1048579 19418479 5 /openedx/staticfiles/js/i18n/kk-kz/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4633 4 6990 1048579 28418652 5 /openedx/staticfiles/studio/js/i18n/kk-kz/djangojs.ac5b6c765e40.js
DUPTYPE_FIRST_OCCURRENCE 1701 2 7000 1048579 19424180 5 /openedx/staticfiles/fonts/CreativeCommons/cc.1e88b5e25694.eot
DUPTYPE_WITHIN_SAME_TREE -1701 3 7000 1048579 30369439 5 /openedx/staticfiles/studio/fonts/CreativeCommons/cc.1e88b5e25694.eot
DUPTYPE_WITHIN_SAME_TREE -1701 3 7000 1048579 30369435 5 /openedx/staticfiles/studio/fonts/CreativeCommons/cc.eot
DUPTYPE_WITHIN_SAME_TREE -1701 2 7000 1048579 19423383 5 /openedx/staticfiles/fonts/CreativeCommons/cc.eot
DUPTYPE_FIRST_OCCURRENCE 4785 3 7024 1048579 19510076 5 /openedx/staticfiles/js/src/lms/oa_rubric.d34f8bfcd0f0.js
DUPTYPE_WITHIN_SAME_TREE -4785 4 7024 1048579 32682579 5 /openedx/staticfiles/studio/js/src/lms/oa_rubric.d34f8bfcd0f0.js
DUPTYPE_WITHIN_SAME_TREE -4785 3 7024 1048579 19506194 5 /openedx/staticfiles/js/src/lms/oa_rubric.js
DUPTYPE_WITHIN_SAME_TREE -4785 7 7024 1048579 19711032 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_rubric.js
DUPTYPE_WITHIN_SAME_TREE -4785 8 7024 1048579 5268153 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_rubric.d34f8bfcd0f0.js
DUPTYPE_WITHIN_SAME_TREE -4785 7 7024 1048579 19711951 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_rubric.d34f8bfcd0f0.js
DUPTYPE_WITHIN_SAME_TREE -4785 4 7024 1048579 32682560 5 /openedx/staticfiles/studio/js/src/lms/oa_rubric.js
DUPTYPE_WITHIN_SAME_TREE -4785 8 7024 1048579 5268136 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_rubric.js
DUPTYPE_FIRST_OCCURRENCE 1039 1 7033 1048579 19420719 5 /openedx/staticfiles/images/spinner.bc34f953403f.gif
DUPTYPE_WITHIN_SAME_TREE -1039 6 7033 1048579 29363170 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/images/spinner.bc34f953403f.gif
DUPTYPE_WITHIN_SAME_TREE -1039 6 7033 1048579 29363054 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/images/spinner.gif
DUPTYPE_WITHIN_SAME_TREE -1039 2 7033 1048579 21356817 5 /openedx/staticfiles/studio/images/spinner.bc34f953403f.gif
DUPTYPE_WITHIN_SAME_TREE -1039 2 7033 1048579 21356749 5 /openedx/staticfiles/studio/images/spinner.gif
DUPTYPE_WITHIN_SAME_TREE -1039 7 7033 1048579 34329292 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/images/spinner.gif
DUPTYPE_WITHIN_SAME_TREE -1039 7 7033 1048579 34329320 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/images/spinner.bc34f953403f.gif
DUPTYPE_WITHIN_SAME_TREE -1039 1 7033 1048579 19417400 5 /openedx/staticfiles/images/spinner.gif
DUPTYPE_FIRST_OCCURRENCE 6339 3 7041 1048579 19412807 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/send_email.f65995deb973.html
DUPTYPE_WITHIN_SAME_TREE -6339 3 7041 1048579 19410590 5 /openedx/staticfiles/templates/instructor/instructor_dashboard_2/send_email.html
DUPTYPE_FIRST_OCCURRENCE 1061 1 7046 1048579 19420755 5 /openedx/staticfiles/images/wmd-buttons-transparent.c9c0490ce640.png
DUPTYPE_WITHIN_SAME_TREE -1061 1 7046 1048579 19417912 5 /openedx/staticfiles/images/wmd-buttons-transparent.png
DUPTYPE_FIRST_OCCURRENCE 17565 7 7058 1048579 5961976 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/it/text.b6732a9ad31d.js
DUPTYPE_WITHIN_SAME_TREE -17565 7 7058 1048579 5961972 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/it/text.js
DUPTYPE_WITHIN_SAME_TREE -17565 8 7058 1048579 4795344 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/it/text.js
DUPTYPE_WITHIN_SAME_TREE -17565 8 7058 1048579 4795345 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/it/text.b6732a9ad31d.js
DUPTYPE_FIRST_OCCURRENCE 8045 4 7066 1048579 19471545 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-transition-group/esm/SwitchTransition.b726fd01f322.js
DUPTYPE_WITHIN_SAME_TREE -8045 4 7066 1048579 19471099 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-transition-group/esm/SwitchTransition.js
DUPTYPE_FIRST_OCCURRENCE 10205 5 7067 1048579 19503032 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/vendor/_rfs.15d8a3bf8642.scss
DUPTYPE_WITHIN_SAME_TREE -10205 5 7067 1048579 19471278 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/vendor/_rfs.scss
DUPTYPE_WITHIN_SAME_TREE -10205 5 7067 1048579 19499143 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/vendor/_rfs.scss
DUPTYPE_WITHIN_SAME_TREE -10205 5 7067 1048579 19471414 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/scss/vendor/_rfs.15d8a3bf8642.scss
DUPTYPE_FIRST_OCCURRENCE 11049 5 7068 1048579 19434139 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ja/viewer.8c89c0fdb22e.properties
DUPTYPE_WITHIN_SAME_TREE -11049 11 7068 1048579 1243245 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ja/viewer.8c89c0fdb22e.properties
DUPTYPE_WITHIN_SAME_TREE -11049 11 7068 1048579 1243235 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ja/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11049 6 7068 1048579 25911158 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ja/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11049 5 7068 1048579 19429333 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ja/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11049 10 7068 1048579 8225635 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ja/viewer.8c89c0fdb22e.properties
DUPTYPE_WITHIN_SAME_TREE -11049 6 7068 1048579 25911160 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ja/viewer.8c89c0fdb22e.properties
DUPTYPE_WITHIN_SAME_TREE -11049 10 7068 1048579 8225629 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ja/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 6237 3 7083 1048579 19420013 5 /openedx/staticfiles/teams/js/views/team_card.2b60b2fa3c27.js
DUPTYPE_WITHIN_SAME_TREE -6237 3 7083 1048579 19417803 5 /openedx/staticfiles/teams/js/views/team_card.js
DUPTYPE_FIRST_OCCURRENCE 4681 3 7091 1048579 19420072 5 /openedx/staticfiles/js/i18n/sv/djangojs.e7726f099700.js
DUPTYPE_WITHIN_SAME_TREE -4681 4 7091 1048579 28189673 5 /openedx/staticfiles/studio/js/i18n/sv/djangojs.e7726f099700.js
DUPTYPE_WITHIN_SAME_TREE -4681 3 7091 1048579 19418394 5 /openedx/staticfiles/js/i18n/sv/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4681 4 7091 1048579 28189665 5 /openedx/staticfiles/studio/js/i18n/sv/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 1289 1 7103 1048579 19413156 5 /openedx/staticfiles/templates/footer.ac53d20e21e4.html
DUPTYPE_WITHIN_SAME_TREE -1289 1 7103 1048579 19410568 5 /openedx/staticfiles/templates/footer.html
DUPTYPE_FIRST_OCCURRENCE 14169 6 7107 1048579 19503004 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputText/InputText.stories.5fb710249721.jsx
DUPTYPE_WITHIN_SAME_TREE -14169 6 7107 1048579 19500862 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputText/InputText.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 8393 4 7117 1048579 19434196 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/edx_markdown.adcb3a900a25.js
DUPTYPE_WITHIN_SAME_TREE -8393 10 7117 1048579 59427 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/addons/edx_markdown.js
DUPTYPE_WITHIN_SAME_TREE -8393 5 7117 1048579 24905226 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/edx_markdown.js
DUPTYPE_WITHIN_SAME_TREE -8393 9 7117 1048579 2371636 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/addons/edx_markdown.adcb3a900a25.js
DUPTYPE_WITHIN_SAME_TREE -8393 9 7117 1048579 2369505 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/addons/edx_markdown.js
DUPTYPE_WITHIN_SAME_TREE -8393 5 7117 1048579 24905241 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/edx_markdown.adcb3a900a25.js
DUPTYPE_WITHIN_SAME_TREE -8393 4 7117 1048579 19430545 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/edx_markdown.js
DUPTYPE_WITHIN_SAME_TREE -8393 10 7117 1048579 59442 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/CodeMirror/addons/edx_markdown.adcb3a900a25.js
DUPTYPE_FIRST_OCCURRENCE 14211 6 7124 1048579 19502966 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Modal/index.59920ff5d40f.jsx
DUPTYPE_WITHIN_SAME_TREE -14211 6 7124 1048579 19500800 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Modal/index.jsx
DUPTYPE_FIRST_OCCURRENCE 6241 3 7166 1048579 19420010 5 /openedx/staticfiles/teams/js/views/team_profile.9b879de768bc.js
DUPTYPE_WITHIN_SAME_TREE -6241 3 7166 1048579 19417794 5 /openedx/staticfiles/teams/js/views/team_profile.js
DUPTYPE_FIRST_OCCURRENCE 5141 3 7167 1048579 19503739 5 /openedx/staticfiles/paragon/src/Modal/Modal.test.caf33ff8b086.jsx
DUPTYPE_WITHIN_SAME_TREE -5141 3 7167 1048579 19501407 5 /openedx/staticfiles/paragon/src/Modal/Modal.test.jsx
DUPTYPE_FIRST_OCCURRENCE 11051 5 7185 1048579 19434136 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ka/viewer.a493327cac64.properties
DUPTYPE_WITHIN_SAME_TREE -11051 10 7185 1048579 7995833 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ka/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11051 11 7185 1048579 1205948 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ka/viewer.a493327cac64.properties
DUPTYPE_WITHIN_SAME_TREE -11051 10 7185 1048579 7995841 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ka/viewer.a493327cac64.properties
DUPTYPE_WITHIN_SAME_TREE -11051 6 7185 1048579 25887344 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ka/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11051 6 7185 1048579 25887349 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ka/viewer.a493327cac64.properties
DUPTYPE_WITHIN_SAME_TREE -11051 11 7185 1048579 1205930 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ka/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11051 5 7185 1048579 19429322 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ka/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 1867 2 7191 1048579 19420553 5 /openedx/staticfiles/images/learner_analytics_dashboard/streak-trophy.084ddf3949df.png
DUPTYPE_WITHIN_SAME_TREE -1867 2 7191 1048579 19417974 5 /openedx/staticfiles/images/learner_analytics_dashboard/streak-trophy.png
DUPTYPE_FIRST_OCCURRENCE 2165 2 7200 1048579 19420648 5 /openedx/staticfiles/js/student_account/tos_modal.26adbd0c6760.js
DUPTYPE_WITHIN_SAME_TREE -2165 2 7200 1048579 19418794 5 /openedx/staticfiles/js/student_account/tos_modal.js
DUPTYPE_FIRST_OCCURRENCE 1511 2 7214 1048579 19494813 5 /openedx/staticfiles/brand-edx.org/paragon/_overrides.d0f91aba36e9.scss
DUPTYPE_WITHIN_SAME_TREE -1511 2 7214 1048579 19494080 5 /openedx/staticfiles/brand-edx.org/paragon/_overrides.scss
DUPTYPE_FIRST_OCCURRENCE 18349 8 7214 1048579 19502458 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Hyperlink/index.jsx.b29ce4025292.html
DUPTYPE_WITHIN_SAME_TREE -18349 8 7214 1048579 19500575 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Hyperlink/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 11205 5 7214 1048579 19503236 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Hyperlink/index.jsx.9617c9c01b91.html
DUPTYPE_WITHIN_SAME_TREE -11205 5 7214 1048579 19501208 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Hyperlink/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 10059 5 7253 1048579 19503097 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/popover.378faa0012ab.js
DUPTYPE_WITHIN_SAME_TREE -10059 5 7253 1048579 19499758 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/popover.js
DUPTYPE_WITHIN_SAME_TREE -10059 5 7253 1048579 19471533 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/js/dist/popover.378faa0012ab.js
DUPTYPE_WITHIN_SAME_TREE -10059 5 7253 1048579 19471376 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/bootstrap/js/dist/popover.js
DUPTYPE_FIRST_OCCURRENCE 5441 3 7256 1048579 27932641 5 /openedx/staticfiles/studio/cms/js/build.59e6e18cb8b3.js
DUPTYPE_WITHIN_SAME_TREE -5441 3 7256 1048579 27932633 5 /openedx/staticfiles/studio/cms/js/build.js
DUPTYPE_FIRST_OCCURRENCE 6061 3 7262 1048579 29259220 5 /openedx/staticfiles/studio/js/views/validation.930c3426c27f.js
DUPTYPE_WITHIN_SAME_TREE -6061 3 7262 1048579 29258306 5 /openedx/staticfiles/studio/js/views/validation.js
DUPTYPE_FIRST_OCCURRENCE 6727 4 7269 1048579 19419862 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GBT-H.4e90c37287e2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6727 10 7269 1048579 34248561 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-H.4e90c37287e2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6727 10 7269 1048579 34248419 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6727 9 7269 1048579 23662455 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6727 5 7269 1048579 20919470 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GBT-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6727 4 7269 1048579 19417321 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GBT-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6727 5 7269 1048579 20919765 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GBT-H.4e90c37287e2.bcmap
DUPTYPE_WITHIN_SAME_TREE -6727 9 7269 1048579 23662629 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-H.4e90c37287e2.bcmap
DUPTYPE_FIRST_OCCURRENCE 12163 5 7286 1048579 29904716 5 /openedx/staticfiles/studio/js/features/import/factories/import.140320b8e565.js
DUPTYPE_WITHIN_SAME_TREE -12163 5 7286 1048579 29904715 5 /openedx/staticfiles/studio/js/features/import/factories/import.js
DUPTYPE_FIRST_OCCURRENCE 6723 4 7290 1048579 19419849 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GBT-EUC-H.a109d1ca6837.bcmap
DUPTYPE_WITHIN_SAME_TREE -6723 4 7290 1048579 19417302 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GBT-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6723 10 7290 1048579 34248406 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6723 9 7290 1048579 23662442 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6723 10 7290 1048579 34248548 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-EUC-H.a109d1ca6837.bcmap
DUPTYPE_WITHIN_SAME_TREE -6723 5 7290 1048579 20919640 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GBT-EUC-H.a109d1ca6837.bcmap
DUPTYPE_WITHIN_SAME_TREE -6723 5 7290 1048579 20919457 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GBT-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6723 9 7290 1048579 23662616 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBT-EUC-H.a109d1ca6837.bcmap
DUPTYPE_FIRST_OCCURRENCE 11147 5 7297 1048579 19434152 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ur/viewer.482c80552647.properties
DUPTYPE_WITHIN_SAME_TREE -11147 10 7297 1048579 8914892 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ur/viewer.482c80552647.properties
DUPTYPE_WITHIN_SAME_TREE -11147 10 7297 1048579 8914890 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ur/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11147 6 7297 1048579 26099628 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ur/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11147 6 7297 1048579 26099629 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ur/viewer.482c80552647.properties
DUPTYPE_WITHIN_SAME_TREE -11147 11 7297 1048579 1407581 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ur/viewer.482c80552647.properties
DUPTYPE_WITHIN_SAME_TREE -11147 11 7297 1048579 1407576 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/js/vendor/pdfjs/locale/ur/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -11147 5 7297 1048579 19429394 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ur/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 6731 4 7298 1048579 19419706 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.25eeeca5113b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6731 9 7298 1048579 23662299 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6731 10 7298 1048579 34248263 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6731 10 7298 1048579 34248234 5 /openedx/staticfiles/studio/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.25eeeca5113b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6731 5 7298 1048579 20919314 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6731 4 7298 1048579 19416980 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6731 5 7298 1048579 20919483 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.25eeeca5113b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6731 9 7298 1048579 23662473 5 /openedx/staticfiles/xblock/resources/xmodule.discussion_block/js/common_static/css/vendor/pdfjs/cmaps/GBTpc-EUC-H.25eeeca5113b.bcmap
DUPTYPE_FIRST_OCCURRENCE 10387 5 7299 1048579 19434175 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/withDeprecatedProps.fb0e71e1a84c.js
DUPTYPE_WITHIN_SAME_TREE -10387 5 7299 1048579 19430769 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/dist/withDeprecatedProps.js
DUPTYPE_FIRST_OCCURRENCE 15475 6 7312 1048579 19794585 5 /openedx/staticfiles/xblock/resources/edx_sga/locale/eo/LC_MESSAGES/django.8aa8705f77d9.mo
